Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Thu Nov 04 20:49:21 EDT 2021,BetterSExpression.java,1636073361549,4608,4608,(I)8(R)1(I)14,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.25,5.5,0.0,[]
,/modelData/A0UserStudy2010.arff,Thu Nov 04 20:49:21 EDT 2021,BetterSExpression.java, 1636073361549
2,,Thu Nov 04 20:49:26 EDT 2021,BetterSExpression.java,1636073366801,39134,0,(R)1(I)4(F)4(I)8,0.7058823529411765,0.0,0.0,23.52941176470588,0.0,0.0,0.4358974358974359,0.0,0.0,0.10256410256410256,0.0,0.02564102564102564,0.3076923076923077,0.0,[]
3,,Thu Nov 04 20:50:06 EDT 2021,BetterSExpression.java,1636073406131,3167,3167,(I)19(R)1(I)4,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.3333333333333333,7.666666666666667,0.0,[]
4,,Thu Nov 04 20:50:09 EDT 2021,BetterSExpression.java,1636073409374,10581,0,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,[]
5,,Thu Nov 04 20:50:20 EDT 2021,BetterSExpression.java,1636073420056,86169,0,(D)1(F)1(D)1(F)1(I)12,0.75,12.5,0.0,12.5,0.0,0.0,0.18604651162790697,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.13953488372093023,0.0,[]
6,,Thu Nov 04 20:51:46 EDT 2021,BetterSExpression.java,1636073506512,-97481,-97481,(I)7(R)1(I)4(R)1(I)1(R)1(I)1(R)1(I)4(R)1(I)1,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
7,,Thu Nov 04 20:50:12 EDT 2021,BetterSExpression.java,1636073412802,110641,0,(I)13(F)2(R)6,0.6190476190476191,0.0,0.0,9.523809523809524,0.0,0.0,0.19090909090909092,0.0,0.0,0.01818181818181818,0.0,0.05454545454545454,0.11818181818181818,0.0,[]
8,,Thu Nov 04 20:52:03 EDT 2021,BetterSExpression.java,1636073523525,6973,6973,(R)16(F)2,0.0,0.0,0.0,11.11111111111111,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,2.6666666666666665,0.0,0.0,[]
9,,Thu Nov 04 20:52:11 EDT 2021,BetterSExpression.java,1636073531088,31998,0,(R)3(I)1(R)2(I)1(R)3(F)2(I)3,0.3333333333333333,0.0,0.0,13.333333333333334,0.0,0.0,0.4838709677419355,0.0,0.0,0.06451612903225806,0.0,0.25806451612903225,0.16129032258064516,0.0,[]
10,,Thu Nov 04 20:52:43 EDT 2021,BetterSExpression.java,1636073563342,50924,0,(I)2(F)2(I)9(F)2(I)2,0.7647058823529411,0.0,0.0,23.52941176470588,0.0,0.0,0.34,0.0,0.0,0.08,0.0,0.0,0.26,0.0,[]
11,,Thu Nov 04 20:53:34 EDT 2021,BetterSExpression.java,1636073614664,14702,0,(I)7(F)2(I)6(R)2(I)2,0.7894736842105263,0.0,0.0,10.526315789473683,0.0,0.0,1.3571428571428572,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,1.0714285714285714,0.0,[]
12,,Thu Nov 04 20:53:49 EDT 2021,BetterSExpression.java,1636073629693,19574,0,(I)2(F)2(I)7,0.8181818181818182,0.0,0.0,18.181818181818183,0.0,0.0,0.5789473684210527,0.0,0.0,0.10526315789473684,0.0,0.0,0.47368421052631576,0.0,[]
13,,Thu Nov 04 20:54:13 EDT 2021,BetterSExpression.java,1636073653537,-90514,-90514,(I)4(R)10(I)1(R)1(I)1(R)4,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
14,,Thu Nov 04 20:52:44 EDT 2021,BetterSExpression.java,1636073564097,95108,0,(I)2(R)1(I)4(R)1(I)5(R)3(I)2,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.18947368421052632,0.0,0.0,0.0,0.0,0.05263157894736842,0.1368421052631579,0.0,[]
15,,Thu Nov 04 20:54:19 EDT 2021,BetterSExpression.java,1636073659660,10981,0,(I)10(R)2(I)4,0.875,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.2,1.4,0.0,[]
16,,Thu Nov 04 20:54:30 EDT 2021,BetterSExpression.java,1636073670907,6524,6524,(I)4(R)6(I)4(R)2(I)1,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,1.3333333333333333,1.5,0.0,[]
17,,Thu Nov 04 20:54:37 EDT 2021,BetterSExpression.java,1636073677431,7059,7059,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,[]
18,,Thu Nov 04 20:54:44 EDT 2021,BetterSExpression.java,1636073684935,4241,4241,(R)2(I)2(R)10(I)8,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,3.0,2.5,0.0,[]
19,,Thu Nov 04 20:54:49 EDT 2021,BetterSExpression.java,1636073689176,5077,5077,(I)2(R)6(I)6,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,1.2,1.6,0.0,[]
20,,Thu Nov 04 20:54:54 EDT 2021,BetterSExpression.java,1636073694775,4067,4067,(R)4(I)12(R)1,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,1.25,3.0,0.0,[]
21,,Thu Nov 04 20:54:58 EDT 2021,BetterSExpression.java,1636073698842,10367,0,(R)7(I)10(F)1,0.5555555555555556,0.0,0.0,5.555555555555555,0.0,0.0,1.8,0.0,0.0,0.1,0.0,0.7,1.0,0.0,[]
22,,Thu Nov 04 20:55:09 EDT 2021,BetterSExpression.java,1636073709209,149375,0,(F)7(I)4(D)1(F)1(D)1(F)1(I)1,0.3125,12.5,0.0,56.25,0.0,0.0,0.10738255033557047,0.0,0.013422818791946308,0.06040268456375839,0.0,0.0,0.03355704697986577,0.0,[]
23,,Thu Nov 04 20:57:38 EDT 2021,BetterSExpression.java,1636073858584,-187444,-187444,(I)23(R)1(I)1,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
24,,Thu Nov 04 20:54:35 EDT 2021,BetterSExpression.java,1636073675242,187745,0,(R)1(I)1(R)1(I)3(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)9,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.12834224598930483,0.0,0.0,0.0,0.0,0.0374331550802139,0.09090909090909091,0.0,[]
25,,Thu Nov 04 20:57:43 EDT 2021,BetterSExpression.java,1636073863065,2261,2261,(I)4(R)2(I)16(R)3,0.8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,2.5,10.0,0.0,[]
26,,Thu Nov 04 20:57:45 EDT 2021,BetterSExpression.java,1636073865326,67520,0,(R)3(I)6(D)1(F)2(I)2(F)2,0.5,6.25,0.0,25.0,0.0,0.0,0.23880597014925373,0.0,0.014925373134328358,0.05970149253731343,0.0,0.04477611940298507,0.11940298507462686,0.0,[]
27,,Thu Nov 04 20:58:54 EDT 2021,BetterSExpression.java,1636073934320,3511,3511,(I)8(R)4(I)4(R)4(I)4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.6666666666666665,5.333333333333333,0.0,[]
28,,Thu Nov 04 20:58:57 EDT 2021,BetterSExpression.java,1636073937993,1222,1222,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
29,,Thu Nov 04 20:58:59 EDT 2021,BetterSExpression.java,1636073939215,1518,1518,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
30,,Thu Nov 04 20:59:00 EDT 2021,BetterSExpression.java,1636073940890,1505,1505,(I)21(R)4,0.84,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,[]
31,,Thu Nov 04 20:59:02 EDT 2021,BetterSExpression.java,1636073942543,15084,0,(I)4(R)2(I)4(D)1(F)2(I)2(R)2,0.5882352941176471,5.88235294117647,0.0,11.76470588235294,0.0,0.0,1.1333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.0,0.26666666666666666,0.6666666666666666,0.0,[]
32,,Thu Nov 04 20:59:17 EDT 2021,BetterSExpression.java,1636073957760,2759,2759,(R)4(I)6(R)15,0.24,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,9.5,3.0,0.0,[]
33,,Thu Nov 04 20:59:20 EDT 2021,BetterSExpression.java,1636073960519,3535,3535,(R)7(I)16,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,2.3333333333333335,5.333333333333333,0.0,[]
34,,Thu Nov 04 20:59:24 EDT 2021,BetterSExpression.java,1636073964125,1888,1888,(I)24(R)1,0.96,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,[]
35,,Thu Nov 04 20:59:26 EDT 2021,BetterSExpression.java,1636073966013,1918,1918,(R)23(I)2,0.08,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,[]
36,,Thu Nov 04 20:59:27 EDT 2021,BetterSExpression.java,1636073967934,2909,2909,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,[]
37,,Thu Nov 04 20:59:30 EDT 2021,BetterSExpression.java,1636073970925,2809,2809,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,[]
38,,Thu Nov 04 20:59:33 EDT 2021,BetterSExpression.java,1636073973735,1387,1387,(I)1(R)4(I)20,0.84,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,[]
39,,Thu Nov 04 20:59:35 EDT 2021,BetterSExpression.java,1636073975206,4442,4442,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,[]
40,,Thu Nov 04 20:59:39 EDT 2021,BetterSExpression.java,1636073979919,-116256,-116256,(I)4(D)1(F)2(I)6(R)1(I)1,0.7333333333333333,6.666666666666667,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
41,,Thu Nov 04 20:57:45 EDT 2021,BetterSExpression.java,1636073865007,139067,0,(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)3(R)1(I)4,0.625,0.0,0.0,0.0,0.0,0.0,0.17266187050359713,0.0,0.0,0.0,0.0,0.06474820143884892,0.1079136690647482,0.0,[]
