Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Sun Nov 28 09:59:34 EST 2021,EnvironmentImplementation.java,1638111574949,12304,0,(R)13(I)3,0.1875,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0833333333333333,0.25,0.0,[]
,/modelData/A0UserStudy2010.arff,Sun Nov 28 09:59:34 EST 2021,EnvironmentImplementation.java, 1638111574949
2,,Sun Nov 28 09:59:47 EST 2021,EnvironmentImplementation.java,1638111587260,11080,0,(I)5(R)1(I)12,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,1.5454545454545454,0.0,[]
3,,Sun Nov 28 09:59:58 EST 2021,EnvironmentImplementation.java,1638111598388,-28402,-28402,(I)3(R)4(I)10,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
4,,Sun Nov 28 09:59:31 EST 2021,EnvironmentImplementation.java,1638111571428,35482,0,(R)1(I)1(R)1(I)1(R)1(I)5(R)1(I)2(R)1(I)9,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.6571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.5142857142857142,0.0,[]
5,,Sun Nov 28 10:00:07 EST 2021,EnvironmentImplementation.java,1638111607083,22223,0,(I)1(F)2(I)7,0.8,0.0,0.0,20.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,[]
6,,Sun Nov 28 10:00:29 EST 2021,Grader.java,1638111629307,35319,0,(D)1(F)2(I)1(F)2(I)1(F)2(I)1(F)2,0.25,8.333333333333332,0.0,66.66666666666666,0.0,0.0,0.34285714285714286,0.0,0.02857142857142857,0.22857142857142856,0.0,0.0,0.08571428571428572,0.0,[]
7,,Sun Nov 28 10:01:04 EST 2021,Grader.java,1638111664626,47120,0,(I)1(D)1(F)1(D)2,0.2,60.0,0.0,20.0,0.0,0.0,0.10638297872340426,0.0,0.06382978723404255,0.02127659574468085,0.0,0.0,0.02127659574468085,0.0,[]
8,,Sun Nov 28 10:02:20 EST 2021,Grader.java,1638111740981,77412,0,(F)1(D)1(F)1(D)1(F)1(D)1(F)1,0.0,42.857142857142854,0.0,57.14285714285714,0.0,0.0,0.09090909090909091,0.0,0.03896103896103896,0.05194805194805195,0.0,0.0,0.0,0.0,[]
9,,Sun Nov 28 10:03:38 EST 2021,EnvironmentImplementation.java,1638111818393,252067,0,(F)5(I)1,0.16666666666666666,0.0,0.0,83.33333333333334,0.0,0.0,0.023809523809523808,0.0,0.0,0.01984126984126984,0.0,0.0,0.003968253968253968,0.0,[]
10,,Sun Nov 28 10:07:50 EST 2021,EnvironmentImplementation.java,1638112070672,14287,0,(I)17(R)1(I)2,0.95,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.07142857142857142,1.3571428571428572,0.0,[]
11,,Sun Nov 28 10:08:04 EST 2021,EnvironmentImplementation.java,1638112084991,2711,2711,(I)9(R)1(I)3(R)1(I)7,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1.0,9.5,0.0,[]
12,,Sun Nov 28 10:08:07 EST 2021,EnvironmentImplementation.java,1638112087856,8051,8051,(I)2(R)1(I)16,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,2.375,0.0,0.0,0.0,0.0,0.125,2.25,0.0,[]
