Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Thu Nov 25 12:57:17 EST 2021,OperatorRegistry.java,1637863037683,6580,6580,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,[]
,/modelData/A0UserStudy2010.arff,Thu Nov 25 12:57:17 EST 2021,OperatorRegistry.java, 1637863037683
2,,Thu Nov 25 12:57:24 EST 2021,OperatorRegistry.java,1637863044313,13593,0,(I)4(R)3(I)11(F)2(I)2,0.7727272727272727,0.0,0.0,9.090909090909092,0.0,0.0,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,0.23076923076923078,1.3076923076923077,0.0,[]
3,,Thu Nov 25 12:57:38 EST 2021,FuncallEvaluator.java,1637863058002,4827194,0,(I)8(F)2(I)4,0.8571428571428571,0.0,0.0,14.285714285714285,0.0,0.0,0.00290035218562254,0.0,0.0,4.143360265175057E-4,0.0,0.0,0.002486016159105034,0.0,[]
4,,Thu Nov 25 14:18:05 EST 2021,FuncallEvaluator.java,1637867885284,8713,8713,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,2.75,0.0,[]
5,,Thu Nov 25 14:18:14 EST 2021,FuncallEvaluator.java,1637867894045,-4872002,-4872002,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
6,,Thu Nov 25 12:57:04 EST 2021,FuncallEvaluator.java,1637863024926,4884215,0,(I)1(R)2(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)2(R)1(I)1(R)2(I)1(R)1(I)4,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.004709254709254709,0.0,0.0,0.0,0.0,0.0020475020475020475,0.0026617526617526617,0.0,[]
7,,Thu Nov 25 14:18:29 EST 2021,FuncallEvaluator.java,1637867909732,4951,4951,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
8,,Thu Nov 25 14:18:34 EST 2021,FuncallEvaluator.java,1637867914813,3920,3920,(I)7(R)14(I)4,0.44,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,4.666666666666667,3.6666666666666665,0.0,[]
9,,Thu Nov 25 14:18:39 EST 2021,FuncallEvaluator.java,1637867919042,3975,3975,(I)1(R)5(I)13(R)3(I)3,0.68,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,5.666666666666667,0.0,[]
10,,Thu Nov 25 14:18:43 EST 2021,FuncallEvaluator.java,1637867923067,4005,4005,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,5.75,0.0,[]
11,,Thu Nov 25 14:18:47 EST 2021,FuncallEvaluator.java,1637867927120,11947,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,[]
12,,Thu Nov 25 14:19:00 EST 2021,FuncallEvaluator.java,1637867940123,7041,7041,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,[]
13,,Thu Nov 25 14:19:08 EST 2021,FuncallEvaluator.java,1637867948055,11909,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,2.090909090909091,0.0,0.0,0.0,0.0,0.0,2.090909090909091,0.0,[]
14,,Thu Nov 25 14:19:20 EST 2021,FuncallEvaluator.java,1637867960028,3507,3507,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,[]
15,,Thu Nov 25 14:18:32 EST 2021,FuncallEvaluator.java,1637867912496,53623,0,(I)2(R)1(I)1(R)1(I)1(R)1(I)7(R)1(I)1(R)1(I)1(R)2(I)4,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.4528301886792453,0.0,0.0,0.0,0.0,0.1320754716981132,0.32075471698113206,0.0,[]
16,,Thu Nov 25 14:19:26 EST 2021,FuncallEvaluator.java,1637867966119,5057,5057,(I)2(R)2(I)2(R)2(I)3(R)2(I)12,0.76,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.2,3.8,0.0,[]
17,,Thu Nov 25 14:19:31 EST 2021,LambdaEvaluator.java,1637867971288,32093,0,(I)7(F)2(I)2(F)2,0.6923076923076923,0.0,0.0,30.76923076923077,0.0,0.0,0.40625,0.0,0.0,0.125,0.0,0.0,0.28125,0.0,[]
18,,Thu Nov 25 14:20:03 EST 2021,FuncallEvaluator.java,1637868003725,30049,0,(I)17(F)2(I)2,0.9047619047619048,0.0,0.0,9.523809523809524,0.0,0.0,0.7,0.0,0.0,0.06666666666666667,0.0,0.0,0.6333333333333333,0.0,[]
19,,Thu Nov 25 14:20:34 EST 2021,FuncallEvaluator.java,1637868034779,1986,1986,(I)18(R)4(I)2,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,[]
20,,Thu Nov 25 14:20:36 EST 2021,FuncallEvaluator.java,1637868036997,-41187,-41187,(I)10(R)10(I)4,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
21,,Thu Nov 25 14:19:59 EST 2021,FuncallEvaluator.java,1637867999354,41319,0,(I)1(R)1(I)1(R)1(I)13,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.4146341463414634,0.0,0.0,0.0,0.0,0.04878048780487805,0.36585365853658536,0.0,[]
22,,Thu Nov 25 14:20:40 EST 2021,FuncallEvaluator.java,1637868040673,2896,2896,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,[]
