Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Sun Nov 07 14:46:53 EST 2021,CondEvaluator.java,1636314413928,32237,0,(I)2(R)1(I)2(F)2(I)9,0.8125,0.0,0.0,12.5,0.0,0.0,0.5,0.0,0.0,0.0625,0.0,0.03125,0.40625,0.0,[]
,/modelData/A0UserStudy2010.arff,Sun Nov 07 14:46:53 EST 2021,CondEvaluator.java, 1636314413928
2,,Sun Nov 07 14:47:26 EST 2021,CondEvaluator.java,1636314446364,5448,5448,(I)6(R)1(I)5(R)4(I)4,0.75,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,[]
3,,Sun Nov 07 14:47:31 EST 2021,CondEvaluator.java,1636314451816,-4385,-4385,(I)4(R)2(I)4(R)1(I)1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
4,,Sun Nov 07 14:47:28 EST 2021,CondEvaluator.java,1636314448004,10301,0,(I)2(R)1(I)5(R)1(I)10(R)2(I)2(R)2,0.76,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.6,1.9,0.0,[]
5,,Sun Nov 07 14:47:38 EST 2021,CondEvaluator.java,1636314458455,6941,6941,(I)9,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,[]
6,,Sun Nov 07 14:47:47 EST 2021,CondEvaluator.java,1636314467846,32614,0,(D)1(F)2(I)1(D)1(I)2(F)2(I)2,0.45454545454545453,18.181818181818183,0.0,36.36363636363637,0.0,0.0,0.34375,0.0,0.0625,0.125,0.0,0.0,0.15625,0.0,[]
7,,Sun Nov 07 14:48:20 EST 2021,CondEvaluator.java,1636314500486,7119,7119,(I)2(R)1(I)5(R)1(I)2(R)3(I)1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.7142857142857143,1.4285714285714286,0.0,[]
8,,Sun Nov 07 14:48:28 EST 2021,CondEvaluator.java,1636314508055,5274,5274,(R)2(I)2(R)1(I)12,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.6,2.8,0.0,[]
9,,Sun Nov 07 14:48:34 EST 2021,CondEvaluator.java,1636314514707,-13040,-13040,(D)1(F)4(I)3(R)1(I)7(R)1,0.5882352941176471,5.88235294117647,0.0,23.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
10,,Sun Nov 07 14:48:22 EST 2021,CondEvaluator.java,1636314502591,31018,0,(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)16,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.12903225806451613,0.6451612903225806,0.0,[]
11,,Sun Nov 07 14:48:53 EST 2021,CondEvaluator.java,1636314533928,4710,4710,(I)20(R)1(I)2,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.25,5.5,0.0,[]
12,,Sun Nov 07 14:48:59 EST 2021,CondEvaluator.java,1636314539009,3768,3768,(R)1(I)22(R)1(I)1,0.92,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,[]
13,,Sun Nov 07 14:49:02 EST 2021,CondEvaluator.java,1636314542911,7529,7529,(I)7(R)1(I)14,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,3.0,0.0,[]
14,,Sun Nov 07 14:49:10 EST 2021,CondEvaluator.java,1636314550500,3592,3592,(I)19(R)1(I)5,0.96,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,8.0,0.0,[]
15,,Sun Nov 07 14:49:14 EST 2021,CondEvaluator.java,1636314554211,8256,8256,(I)17,1.0,0.0,0.0,0.0,0.0,0.0,2.125,0.0,0.0,0.0,0.0,0.0,2.125,0.0,[]
16,,Sun Nov 07 14:49:22 EST 2021,CondEvaluator.java,1636314562851,-13742,-13742,(I)13(R)1(I)1(R)1(I)1(R)1(I)4(R)1(I)1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
